tyrant,tiran
tyre,ban
ubiquitous,di mana
ubiquity,di mana
ugliness,jelek
ugly,jelek
ulcer,maag
ulterior,sembunyi
ultimate,akhir
ultimately,akhir
ultimatum,ultimatum
ultraviolet,ultraungu
umbilical,pusat
umbra,umbra
umbrella,payung
umpire,wasit
unabashed,tak tahu malu
unabated,tanpa henti
unable,tidak mampu
unacceptable,tidak dapat terima
unaccompanied,tidak tani
unaccountable,tidak hitung
unacknowledged,tidak aku
unadulterated,tidak palsu
unaided,tanpa bantu
unaltered,tidak ubah
unambiguous,jelas
unanimity,bulat suara
unanimous,sepakat
unanimously,bulat
unanticipated,tidak duga
unapproved,tidak tuju
unarmed,tak senjata
unassisted,tanpa bantu
unassuming,sederhana
unattached,tidak ikat
unattainable,tak jangkau
unattended,tanpa awat
unattractive,kurang tarik
unauthorized,tidak sah
unavoidable,tidak hindar
unaware,tidak sadar
unbalanced,tidak imbang
unbearable,tak tahan
unbeaten,tak kalah
unbelief,tidak percaya
unbelievable,luar biasa
unbiased,tidak bias
unborn,belum lahir
unbound,tidak ikat
unbounded,tak batas
unbreakable,tidak bisa pecah
unbridled,tak kekang
unbroken,tak putus
uncanny,luar biasa
uncaring,tidak peduli
uncertain,tidak pasti
uncertainty,ketidakpastian
unchallenged,tak lawan
unchangeable,tidak ubah
unchanged,tidak ubah
unclaimed,tidak klaim
uncle,paman
unclean,najis
uncomfortable,tidak nyaman
uncommon,luar biasa
uncommonly,luar biasa
uncompromising,tanpa kompromi
unconcerned,tidak peduli
unconfirmed,belum konfirmasi
unconnected,tidak hubung
unconscionable,rendah budi
unconscious,bawah sadar
unconsciousness,ketidaksadaran
unconstitutional,inkonstitusionil
unconstrained,tidak batas
uncontested,tidak bantah
uncontrollable,tidak kendali
uncontrolled,tidak kendali
unconventional,inkonvensional
unconvinced,tidak yakin
uncooked,mentah
uncorrelated,tidak korelasi
uncover,temu
uncritical,tanpa kritik
uncut,tidak potong
undecided,bimbang
undefined,tidak definisi
undeniable,tak bantah
undercover,rahasia
undercurrent,arus bawah
underestimate,remeh
undergo,jalan
undergraduate,sarjana
underground,bawah tanah
underlie,dasar
underline,menggarisbawahi
undermined,rusak
underneath,di bawah
underpaid,bayar rendah
underpants,celana dalam
underscore,menggarisbawahi
undersized,ukur kecil
understanding,erti
understood,paham
undertaker,urus
undertaking,usaha
underwood,bawah kayu
underwrite,tanggung
underwriter,tanggung
undeserved,tidak layak
undesirable,tidak ingin
undesired,tidak ingin
undeveloped,belum kembang
undirected,tidak arah
undisclosed,tidak ungkap
undiscovered,tidak temu
undisputed,tak bantah
undisturbed,tak ganggu
undivided,penuh
undo,buka
undoing,hancur
undoubted,tidak ragu lagi
undress,tanggal pakai
undressed,yg lepas baju
undue,tidak mesti
undying,abadi
unearned,tidak terima
unearth,ganggu
uneasiness,rasa gelisah
uneasy,gelisah
uneducated,tidak didik
unemployed,anggur
unencumbered,tidak beban
unending,tanpa akhir
unequal,tidak tara
unequalled,tiada banding
unequivocal,tegas
unequivocally,tegas
uneven,tidak rata
uneventful,tidak lancar
unexpected,tidak duga
unexpectedly,tiba
unexplained,tidak dapat jelas
unexplored,belum selidik
unfailing,tidak putus
unfair,tidak adil
unfairness,ketidakadilan
unfaithful,tidak setia
unfamiliar,tidak biasa
unfavorable,tidak untung
unfettered,tidak kekang
unfinished,belum selesai
unflinching,tegar
unfold,buka
unforeseen,tak duga
unforgiving,tak kenal ampun
unfortunate,sayang
unfriendly,tidak ramah
unfulfilled,tidak penuh
unfurnished,tak perabot
ungodly,fasik
ungrateful,tidak tahu terimakasih
unguarded,lengah
unhappiness,ketidakbahagiaan
unhappy,tidak bahagia
unharmed,tanpa luka
unhealthy,tidak sehat
unhindered,tanpa hambat
unholy,terlalu
unicorn,unicorn
unification,satu
uniform,seragam
uniformity,seragam
uniformly,seragam
unimaginable,tak bayang
unimportant,tidak penting
unimpressed,tidak kes
unimproved,tidak kembang
uninfected,tidak infeksi
uninformed,tidak tahu apa
uninhabited,tidak hun
uninitiated,belum tahu
uninspired,tidak semangat
unintelligible,tidak bisa erti
unintended,tidak sengaja
unintentional,tak sengaja
unintentionally,tidak sengaja
uninterested,tidak tarik
uninteresting,sepa
uninterrupted,tidak ganggu
uninvited,tidak undang
union,satu
unique,unik
unison,serentak
unit,satu
unitary,satu
unite,satu
united,serikat
unity,satu
universal,universal
universality,universal
universe,alam semesta
university,universitas
unjust,tidak adil
unjustifiable,tidak bisa benar
unjustified,tidak bisa benar
unkind,kasar
unknowable,tidak tahu
unknown,tidak tahu
unlawful,tidak sah
unleash,lancar
unlicensed,tanpa izin
unlike,tidak seperti
unlimited,tak batas
unload,bongkar
unloaded,bongkar
unlock,buka kunci
unlucky,sial
unmanageable,tidak kendali
unmarked,tidak tanda
unmarried,belum meni
unmask,buka kedok
unmatched,tiada banding
unmistakable,jelas
unmitigated,sejati
unmoved,tidak geming
unnamed,tidak sebut nama
unnatural,tidak wajar
unnecessary,tidak perlu
unneeded,tidak butuh
unnoticed,tanpa sadar
unnumbered,tak hitung
unobserved,tidak amat
unobstructed,tidak halang
unobtrusive,rendah hati
unoccupied,kosong
unofficial,tidak resmi
unopened,belum buka
unopposed,tanpa lawan
unordered,tidak pes
unorganized,tidak organisir
unorthodox,tdk lazim
unpack,bongkar
unpaid,tidak bayar
unpleasant,tidak senang
unpopular,tidak populer
unprecedented,belum pernah jadi belum
unpredictable,tidak dapat prediksi
unprepared,tidak siap
unpretentious,sahaja
unproductive,tidak produktif
unprofitable,tidak untung
unprotected,tak lindung
unproven,belum bukti
unpublished,tidak publikasi
unquestionable,tidak ragu lagi
unquestionably,tidak ragu lagi
unquestioned,tidak ragu lagi
unread,belum baca
unreal,tidak nyata
unrealistic,tidak realistis
unrecorded,tidak catat
unregistered,tidak daftar
unregulated,tidak atur
unrelated,tidak kait
unrelenting,tak henti
unreliable,tidak bisa andal
unrepentant,tidak tobat
unrequited,tidak balas
unresolved,belum selesai
unrest,rusuh
unrestrained,bebas
unrestricted,tidak batas
unruly,tegar
unsafe,tidak aman
unsatisfactory,tidak muas
unsatisfied,tdk puas
unsavory,buruk
unscathed,tanpa cedera
unscientific,tidak ilmiah
unscrupulous,jahat
unseat,geser
unseen,tak lihat
unselfish,tidak egois
unsettled,tidak tenang
unsightly,tak sedap pandang
unsophisticated,sederhana
unspeakable,tak kata
unspecified,tidak tentu
unstable,tidak stabil
unsteady,goyah
unsuccessful,gagal
unsuitable,tidak cocok
unsung,tanpa tanda jasa
unsupported,tidak dukung
unsurpassed,tak tanding
unsuspecting,tidak curiga
unsustainable,tidak lanjut
unsweetened,yg tak beri gula
unsympathetic,tidak simpati
untamed,tidak rapi
untenable,tidak bisa tahan
untested,belum coba
unthinkable,tidak pikir
untidy,beranta
untie,buka
untimely,belum waktu
untitled,tanpa judul
untold,tak hitung
untouched,tak sentuh
untoward,tidak ingin
untrained,tak latih
untranslated,yg tak terjemah
untrue,tidak benar
untrustworthy,tidak bisa percaya
unused,tidak pakai
unusual,luar biasa
unusually,luar biasa
unveil,singkap
unveiling,buka
unverified,tidak verifikasi
unwarranted,tidak alas
unwary,tak awas
unwashed,kotor
unwavering,teguh
unwelcome,tidak suka
unwell,sakit
unwilling,enggan
unwillingly,dengan enggan
unwillingness,enggan
unwind,istirahat
unwise,tidak bijaksana
unwitting,tanpa sadar
unwittingly,tanpa sadar
unworthy,tak layak
unwritten,tidak tulis
unyielding,keras hati
upheaval,pergola
uphill,tanjak
upholstery,kain lap
upland,datar tinggi
uplands,datar tinggi
uplift,angkat
upper,atas
upright,jujur
uprising,ronta
uproar,gempar
upset,kecewa
upshot,hasil
upstairs,di atas
upstart,awal
upwards,ke atas
uranium,uranium
urban,kota
urchin,anak babi
urge,dorong
urgency,urgensi
urgent,penting
urinalysis,urinalisis
urn,pasu
usage,pakai
usefully,guna
usefulness,guna
useless,tak guna
usher,antar
usual,biasa
usurp,rebut
usurped,rampas
usury,riba
utensil,perkakas
utilitarian,utilitarian
utility,utilitas
utilization,manfaat
utilize,manfaat
utmost,sepenuh
utopian,utopis
utterance,ucap
utterly,sama sekali
vacancy,kosong
vacation,libur
vaccination,vaksinasi
vaccine,vaksin
vacuolar,vakuolar
vacuole,vakuola
vacuous,hampa
vacuum,kosong
vague,samar
vagueness,ketidakjelasan
vainly,sia
valance,kelambu
vale,lembah
valet,layan
valiant,berani
validity,absah
valley,lembah
valuable,harga
valuation,nilai
valve,katup
vamp,goda
vampire,vampir
vane,baling
vanguard,pelopor
vanilla,vanila
vanish,lenyap
vanished,lenyap
vanity,sombong
vanquish,tunduk
vapor,uap air
variable,variabel
variance,beda
variation,variasi
variations,variasi
varicella,varicella
varicose,varises
varied,variasi
variegated,aneka ragam
variety,variasi
vary,beda
vascular,buluh darah
vase,vas
vast,luas
vat,tong
vaudeville,vaudeville
vault,kubah
vaulted,kubah
vaulting,kubah
veal,daging sapi muda
vector,vektor
veer,belok
vega,vega
vegetable,sayur-mayur
vegetarian,vegetarian
vegetarianism,vegetarian
vegetation,vegetasi
vegetative,vegetatif
vehement,keras
vehicle,kendara
veil,kerudung
veiled,kerudung
vein,buluh darah
veined,urat
vellum,kertas kulit
velocity,cepat
velour,tali
velvet,beludru
velvety,seperti beludru
vena,vena
vendetta,dendam
vendor,jaja
veneer,lapis
venerable,tua
veneration,puja
vengeance,balas dendam
vengeful,dendam
venison,daging rusa
venom,bisa ular
venomous,bisa
venous,vena
vent,lubang angin
ventilation,ventilasi
ventilator,ventilator
ventricle,ventrikel
ventricular,ventrikel
venture,usaha
venue,lokasi
veracity,benar
veranda,beranda
verbal,lisan
verbiage,verbiage
verbose,verbose
verbosity,verbositas
verdant,hijau
verdict,putus
verge,ambang
verification,verifikasi
verified,verifikasi
verify,periksa
verily,sungguh
veritable,benar
vermin,hama
vernacular,bahasa daerah
vernal,muda
veronica,veronica
versatile,serba guna
versatility,fleksibilitas
verse,ayat
version,versi
versus,lawan
vert,belukar
vertebral,vertebral
vertex,puncak
vertical,vertikal
vertically,cara vertikal
vertigo,vertigo
verve,semangat
vesicle,gelembung
vesicular,vesikular
vessel,kapal
vest,rompi
vested,vested
vestibule,ruang depan
vestige,sisa
vet,dokter hewan
veteran,veteran
veterinarian,dokter hewan
veto,veto
viability,langsung hidup
viable,giat
viaduct,jembatan di atas jalan
vial,botol kecil
vibrate,getar
vibration,getar
vibratory,getar
vicar,vikaris
vicarious,wakil
vice,wakil
vicinity,sekitar
vicious,ganas
victim,korban
victimized,jadi korban
victor,menang
victoria,victoria
victorious,jaya
victory,menang
videotape,rekam video
view,lihat
vigil,jaga
vigilance,waspada
vigilant,waspada
vignette,skema
vigor,semangat
vigorous,kuat
viking,viking
villa,vila
village,desa
villager,orang desa
villain,jahat
villainous,jahat
vinaigrette,cuka
vindicate,tahan
vindicated,benar
vindication,pulih nama baik
vindictive,dendam
vinegar,cuka
vineyard,kebun anggur
viola,biola
violation,langgar
violence,keras
violent,hebat
violently,dengan keras
violet,ungu
violin,biola
violinist,main biola
viper,ular bisa
virgin,perawan
virginity,perawan
virology,ilmu tahu virus
virtual,virtual
virtually,benar
virtue,kebaji
virtuoso,ahli main alat musik
virtuous,budi luhur
virulence,racun
virus,virus
visa,visa
viscosity,viskositas
viscous,kental
visibility,visibilitas
visible,lihat
visibly,lihat
vision,lihat
visionary,visioner
visit,unjung
visitation,kunjung
visiting,unjung
visitor,unjung
visor,kedok
vista,vista
visual,visual
visualize,bayang
vital,vital
vitality,daya hidup
vitreous,seperti kaca
vivacious,lincah
vivid,jelas
vixen,rubah betina
vocabulary,kosa kata
vocal,vokal
vocalist,nyanyi
vocation,kerja
vogue,mode
voice,suara
voiceless,tak suara
void,kosong
volatility,riang
volcanic,vulkanik
volcano,gunung rap
volition,mau
volley,tembak
voltmeter,voltmeter
volume,volume
voluminous,produktif
voluntarily,cara sukarela
voluntary,sukarela
volunteer,sukarelawan
volunteering,sukarela
volunteers,rawan
voluptuous,seksi
vomit,muntah
vomiting,muntah
voodoo,voodoo
voracious,rakus
vortex,pusar
vote,pilih
voting,mungut suara
votive,nazar
vouch,jamin
voucher,voucher
vow,sumpah
vowel,vokal
voyage,jalan
voyager,voyager
vulgar,vulgar
vulgarity,kasar
vulnerability,rentan
vulnerable,rentan
vulture,burung bangkai
wad,gumpal
wade,seberang
wafer,kue wafer
waffle,omong
wag,kibas
wager,taruh
wages,upah
wagon,kereta
wail,ratap
waist,pinggang
waistcoat,rompi
waiter,layan
waiting,tunggu
waive,lepas
wake,bangun
walk,jalan
walker,pejal
wall,dinding
wallet,dompet
wallow,kubang
walnut,kenari
waltz,wals
wand,tongkat sihir
wander,embara
wanderer,embara
wane,susut
waning,pudar
wanting,ingin
war,perang
warbler,burung nyanyi
ward,tangkal
warden,sipir
wardrobe,lemari pakai
ware,ware
warehouse,gudang
warfare,perang
warlike,perang
warlock,ahli sihir
warming,panas
warn,ingat
warned,ingat
warning,ingat
warp,lengkung
warped,lengkung
warrant,jamin
warranted,jamin
warrants,waran
warranty,jamin
warren,warren
warrior,juang
wart,kutil
wary,waspada
wash,cuci
washing,cuci
washout,hanyut
wasp,tawon
waste,limbah
wasted,buang
wasteful,boros
wasting,sia nyiakan
watchdog,jaga
watchful,waspada
watchman,jaga
water,air
watercourse,anak sungai
watered,siram
waterproof,tahan air
waterworks,bangun air
watery,air
wave,gelombang
waver,bimbang
wavering,ragu
waves,ombak
wavy,gelombang
wax,lilin
waxy,lunak
ways,cara
wayward,patuh
weakened,lemah
weakly,lemah
weakness,lemah
wealth,kaya
wealthy,kaya
weapon,senjata
wear,pakai
wearily,letih
weariness,lelah
wearing,pakai
weary,lelah
weather,cuaca
weathered,lapuk
weatherproof,tahan cuaca
weave,tenun
web,web
wed,awin
wedded,meni
wedge,baji
weed,siang
weeds,gulma
weedy,lemah
week,minggu
weekly,minggu
weep,menang
weeping,tangis
weigh,timbang
weighing,berat
weight,berat
weightless,tanpa bobot
weights,bobot
weighty,berat
weir,bendung
weird,aneh
weirdo,aneh
welcomed,sambut
weld,las
welfare,sejahtera
wellhead,kepala sumur
wench,dara
western,barat
wet,basah
whack,dera
whale,ikan paus
wham,pukul
wharf,dermaga
whatsoever,apa pun
wheel,roda
wheels,roda
whereabouts,mana
wherefore,oleh karena
wherewith,mana
wherewithal,mana
whet,asah
whiff,bau
whilst,sementara
whim,tingkah
whimper,rengek
whimsical,aneh
whimsy,tingkah
whine,rengek
whip,cambuk
whirl,putar
whirlpool,pusar air
whirlwind,angin puyuh
whisk,kocok
whisker,kumis
whisky,wiski
whisper,bisik
whispered,bisik
whistle,peluit
white,putih
whiteness,putih
whitish,putih
whiz,jago
wholesome,sehat
wholly,sepenuh
whoop,ria
whopping,kalah
whore,lacur
wick,sumbu
wicked,jahat
wickedness,jahat
wicker,anyam
wicket,gawang
wide,lebar
widely,cara luas
widen,lebar
widespread,sebar luas
widow,janda
widower,duda
width,lebar
wield,guna
wife,istri
wig,tegur
wight,cahaya
wild,liar
wildcat,kucing garong
wilderness,gurun
wildfire,bakar
willful,sengaja
willingly,rela
willingness,rela
willow,willow
wilted,layu
wily,cerdik
wimp,kecut
wimpy,wimpy
wince,gerenyet
winch,kere
wind,angin
windfall,durian runtuh
winding,lekok
windmill,kincir angin
window,jendela
windy,angin
wine,anggur
wing,sayap
winged,sayap
wink,kedip
winner,menang
winning,menang
winnings,menang
winter,musim dingin
wintry,dingin
wipe,hapus
wire,kawat
wireless,nirkabel
wisdom,bijaksana
wise,bijaksana
wishful,penuh harap
wistful,sedih
wit,akal
witch,sihir
witchcraft,sihir
withal,lagi pula
withdraw,tarik
withdrawal,tari
wither,melayu
withered,layu
withstand,tahan
witness,saksi
wits,akal
witty,jenaka
wizard,sihir
woe,duka
woeful,sedih
woefully,sedih
womanhood,wanita
womanly,seperti wanita
womb,rahim
wonderful,hebat
wonderfully,sangat
wondrous,takjub
woo,rayu
wood,kayu
woodcut,ukir kayu
wooden,kayu
woodlands,hutan
woody,kayu
wooing,rayu
wool,wol
woolly,bulu
wop,wop
word,kata
wording,susun kata
words,kata
wordy,panjang lebar
work,kerja
workbook,buku kerja
worker,kerja
working,kerja
workman,tukang
workmanship,buat
workplace,tempat kerja
works,kerja
workshop,bengkel
worldly,duniawi
worldwide,di seluruh dunia
worm,cacing
worn,usang
worried,cemas
worry,kuatir
worrying,khawatir
worse,lebih buruk
worsening,buruk
worship,sembah
worth,nila
worthless,tak guna
worthy,layak
wot,wot
wound,luka
wrangler,tengkar
wrangling,selisih
wrap,bungkus
wrapper,bungkus
wrapping,bungkus
wrath,murka
wreak,lampias
wreath,lingkar
wreck,celaka
wrecked,hancur
wrench,kunci
wrest,rebut
wrestle,gulat
wrestler,gulat
wrestling,gulat
wretch,orang celaka
wretched,malang
wright,wright
wring,peras
wrinkle,kerut
wrinkled,kerut
wrist,gelang tangan
wristband,bagi manset lengan kemeja
writ,surat perintah
write,tulis
writer,tulis
writing,tulis
written,tulis
wrong,salah
wrongdoing,langgar
wrongful,salah
wrongly,salah
wrought,tempa
wry,masam
xenophobia,xenofobia
xerox,xerox
yacht,kapal pesiar
yachting,hal perahu pesiar
yam,ubi
yard,halaman
yarn,benang
yaw,oleng
yawn,uap
yawning,uap
yea,ya
yearbook,buku tahun
yearling,yearling
yearly,tahun
yearn,rindu
yearning,rindu
years,tahun
yeast,ragi
yell,teriak
yellow,kuning
yellows,kuning
yelp,salak
yeoman,tani kecil
yesterday,kemarin
yesteryear,masa lampau
yew,yew
yield,hasil
yielding,hasil
yogi,yogi
yoke,kuk
yolk,kuning telur
yonder,di sana
young,muda
younger,lebih muda
youth,pemuda
zany,amat lucu
zap,tengkar
zeal,semangat
zealot,orang fanatik
zealous,tekun
zebra,zebra
zenith,puncak
zephyr,angin barat
zeppelin,zeppelin
zest,semangat
zip,zip
zodiac,zodiak
zone,daerah
zoo,kebun binatang
zoological,hewan
zoology,ilmu hewan
zoom,zoom
abad,abad
abadi,abadi
mengabaikan,abai
abbas,abbas
ablasi,ablasi
abortus,abortus
abrasi,abrasi
keabsahan,absah
abses,abses
absinth,absinth
absolusi,absolusi
abstensi,abstensi
abstrak,abstrak
abstraksi,abstraksi
abu,abu
mengaburkan,kabur
ac,ac
acar,acar
pengacara,acara
acara pengadilan,acara adil
pengacau,kacau
adanya,ada
keadaan bangkrut,bangkrut
keadaan buruk,buruk
keadaan darurat,darurat
keadaan mendung,mendung
keadaan sulit,sulit
peradaban,adab
peradangan,radang
adas,adas
adat,adat
adhesi,adhesi
keadilan,adil
adiposa,adiposa
aditif,aditif
administrasi,administrasi
administratif,administratif
adonan,adonan
adopsi,adopsi
pengaduan,adu
aduk,aduk
aerasi,aerasi
aerodinamika,aerodinamika
aeronautika,aeronautika
afiks,afiks
berafiliasi,afiliasi
afinitas,afinitas
afirmasi,afirmasi
afirmatif,afirmatif
agak,agak
agak hitam,agak hitam
agak mabuk,agak mabuk
beragam,ragam
agama,agama
agar-agar,agar
agas,agas
agen,agensi
agitasi,agitasi
agnostis,agnostis
agregat,agregat
agresi,agresi
agresif,agresif
agresor,agresor
keagungan,agung
agustus,agustus
ahli,ahli
ahli astronomi,ahli astronomi
ahli bahasa,ahli bahasa
ahli bedah,ahli bedah
ahli botani,ahli botani
ahli fisika,ahli fisika
ahli hukum,ahli hukum
ahli kacamata,ahli kacamata
ahli kimia,ahli kimia
ahli pemain alat musik,ahli alat musik
keahlian memasak,ahli masak
ahli matematika,ahli matematika
ahli nujum,ahli nujum
ahli onkologi,ahli onkologi
ahli pidato,ahli pidato
ahli sihir,ahli sihir
ahli statistik,ahli statistik
ahli waris,ahli waris
ahli waris perempuan,ahli waris perempuan
aib,aib
berair,air
air asin,air asin
air laut,air laut
air liur,air liur
air mancur,air mancur
air mani,air mani
air raksa,air raksa
ajaib,ajaib
pengajar,guru
pelajaran,pelajaran
belajar,belajar
mengajar,ajar
mengajukan,aju
mengajukan perkara,aju perkara
akademi,akademi
akademik,akademik
akal,akal
berakar,akar
akhirnya,akhir
akibat,akibat
akibat wajar,akibat wajar
akomodasi,akomodasi
akord,akord
akordeon,akordeon
keakraban,akrab
terakreditasi,akreditasi
akrobat,akrobat
aksen,aksen
mengakses,akses
aksial,aksial
aksioma,aksioma
aksiomatis,aksiomatis
aktif,aktif
aktiva,aktiva
aktivitas,aktivitas
aktor,aktor
aktualitas,aktualitas
aktuaris,aktuaris
mengaku,aku
pengakuan dosa,aku dosa
akuarium,akuarium
mengakuisisi,akuisisi
akumulasi,akumulasi
akun,akun
akuntabel,akuntabel
akuntabilitas,akuntabilitas
akuntan,akuntan
akuntansi,akuntansi
akupunktur,akupunktur
akusatif,akusatif
akustik,akustik
akut,akut
ala marmar,ala marmar
berpengalaman,alam
alam semesta,alam semesta
alamat,alamat
alasan,alas
alas tiang,alas tiang
peralatan,alat
alat pengambilan sari,alat ambil sari
alat pengatur uap,alat atur uap
alat kelamin,alat kelamin
peralatan makan,alat makan
alat pemotong,alat potong
alat tulis,alat tulis
alat pengukur langkah,alat ukur langkah
alegori,alegori
alegoris,alegoris
alegro,alegro
alfabet,alfabet
alfabetis,alfabetis
algojo,algojo
algoritma,algoritma
pengali,ali
teralienasi,alienasi
pengalihan,alih
alimentasi,alimentasi
mengalir,alir
alis,alis
aljabar,aljabar
alkaloid,alkaloid
alkimia,alkimia
alkitabiah,alkitabiah
alkohol,alkohol
alkoholisme,alkoholisme
almanak,almanak
almarhum,almarhum
alokasi,alokasi
alpukat,alpukat
alternatif,alternatif
alur,alur
aluvial,aluvial
amal,amal
peramal,dukun
peramal cuaca,ramal cuaca
aman,aman
amandel,amandel
amandemen,amandemen
amat,amat
amat kecil,amat kecil
amat lucu,amat lucu
amatir,amatir
ambang,ambang
ambien,ambien
ambigu,ambigu
mengambil,ambil
mengambil bagian,ambil bagi
ambil kembali,ambil kembali
mengambil kesimpulan,ambil simpul
ambisi,ambisi
ambisius,ambisius
ambulans,ambulans
amfetamin,amfetamin
amfibi,amfibi
mendiami,diam
amin,amin
amnesti,amnesti
amonia,amonia
amoralitas,amoralitas
amorf,amorf
amortisasi,amortisasi
perampasan,rampas
ampiteater,ampiteater
amplifikasi,amplifikasi
amplitudo,amplitudo
amplop,amplop
perampokan,rampok
ampuh,ampuh
pengampunan,ampun
amputasi,amputasi
mengamuk,amuk
amunisi,amunisi
anak,anak
anak anjing,anak anjing
anak babi,anak babi
anak bodoh,anak bodoh
anak cucu,anak cucu
anak kucing,anak kucing
anak kuda,anak kuda
anak kuda betina,anak kuda betina
anak laki-laki,anak laki
anak nakal,anak nakal
anak panah,anak panah
anak sungai,anak sungai
anak tangga,tangga
anak perusahaan,anak usaha
anak yatim,anak yatim
analgesik,analgesik
analis,analis
analisis,analisis
analitik,analitik
analog,analog
analogi,analogi
anarki,anarki
anarkis,anarkis
anarkisme,anarkisme
anatomi,anatomi
anatomis,anatomis
ancaman,ancam
terancam punah,ancam punah
perancang,ancang
seandainya,andai
keandalan,andal
aneh,aneh
beraneka ragam,aneka ragam
aneksasi,aneksasi
anemon,anemon
anestesi,anestesi
anggapan,anggap
anggaran,anggar
anggaran rumah tangga,anggar rumah tangga
anggota,anggota
anggota kongres,anggota kongres
anggukan,angguk
anggun,anggun
anggur,anggur
penganggur,gembel
angin,angin
angin barat,angin barat
angin puyuh,angin puyuh
berangin ribut,angin ribut
angin topan,angin topan
angiografi,angiografi
angka,angka
mengangkat,angkat
mengangkat bahu,angkat bahu
angkatan laut,angkat laut
angker,angker
angkuh,angkuh
pengangkutan,angkut
mengangkut,angkutan
angkutan,transportasi
pengangkutan udara,angkut udara
angsa,angsa
anhidrat,anhidrat
penganiayaan,aniaya
animasi,anime
anjing pemburu,anjing buru
anjing polisi,anjing polisi
menganjurkan,anjur
anomali,anomali
anonim,anonim
anorganik,anorganik
anotasi,anotasi
ansambel,ansambel
antagonis,antagonis
antagonisme,antagonisme
mengantar,antar
antar jemput,antar jemput
pengantar tidur,antar tidur
perantaraan,antara
antelop,antelop
antena,antena
antibiotik,antibiotik
antibiotika,antibiotika
antijamur,antijamur
antik,antik
antikristus,antikristus
antimon,antimon
antipati,antipati
antipeluru,antipeluru
antiseptik,antiseptik
antisipasi,antisipasi
antisipatif,antisipatif
antisosial,antisosial
antitesis,antitesis
antivirus,antivirus
antologi,antologi
antraks,antraks
antre,antre
antropologi,antropologi
mengantuk,kantuk
antusiasme,antusiasme
anugerah,anugerah
anuitas,anuitas
anulus,anulus
anumerta,anumerta
penganut,anut
anyaman,anyam
anyelir,anyelir
apa pun,apa pun
apak,apak
aparat,aparat
apartemen,apartemen
apati,apati
apatis,apatis
apel,apel
api,api
api penyucian,api suci
api unggun,api unggun
mengapit,apit
aplikasi,aplikasi
apokaliptik,apokaliptik
apostolik,apostolik
apostrof,apostrof
apoteker,apoteker
apresiasi,apresiasi
mengapung,apung
arahkan,arah
arang,arang
arbitrasi,arbitrasi
arca,arca
areal,areal
aren,aren
argumen,argumen
argumentasi,argumentasi
argumentatif,argumentatif
kearifan,arif
arik,arik
aristokrasi,aristokrasi
aristokrat,aristokrat
arkeolog,arkeolog
arkeologi,arkeologi
arktik,arktik
arloji,arloji
armada kapal,armada kapal
arsenik,arsenik
arsip,arsip
arsitek,arsitek
arsitektur,arsitektur
arthropoda,arthropoda
berarti,arti
artikel,artikel
artikulasi,artikulasi
artileri,artileri
artis,artis
artistik,artistik
mengarungi,arung
arus,saat ini
arus bawah,arus bawah
perasaan geli,rasa geli
mengasah,asah
asal,asal
asam,asam
asap,asap
asetat,asetat
asimetri,asimetri
asimetris,asimetris
asimilasi,asimilasi
asimtotik,asimtotik
asin,asin
pengasingan,asing
asisten,asisten
asli,asli
asli dalam inggris,asli dalam inggris
asosiasi,asosiasi
aspal,aspal
aspartam,aspartam
aspek,aspek
aspirasi,aspirasi
asrama,asrama
asteroid,asteroid
astigmatisme,astigmatisme
astringen,astringen
astronomi,astronomi
pengasuh,asuh
asumsi,asumsi
asuransi,asuransi
asusila,asusila
asyik,asyik
atap,atap
mengatasi,atas
ateis,ateis
ateisme,ateisme
atenuasi,atenuasi
aterosklerosis,aterosklerosis
atheis,atheis
atlet,atlet
atletis,atletis
atletik,atletik
atmosfer,atmosfer
atol,atol
atribusi,atribusi
atribut,atribut
atrophia,atrophia
keteraturan,atur
mengatur kembali,atur kembali
audisi,audisi
augmentasi,augmentasi
aula,aula
mengaum,raum
kalender,kalender
autobiografi,autobiografi
autopsi,autopsi
berawa,awa
awak kapal,awak kapal
pengawal,awal
awam,awam
berawan,awan
awan tipis,awan tipis
awas,awas
pengawasan diri,awas diri
perawat,rawat
pengawet,awet
mengawinkan,kawin
ayam,ayam
ayam jantan,ayam jantan
ayat,klausa
perayu,rayu
ayunan,ayun
azimut,azimut
bab,bab
babak,babak
babak belur,babak belur
babi,babi
membabi buta,babi buta
babi hutan,babi hutan
bacaan,baca
baca baca,baca baca
membaca dengan teliti,baca teliti
badai,badai
badai salju,badai salju
badan legislatif,badan legislatif
badut,badut
berbagai,bagai
berbagai macam,bagai macam
bagaimanapun,bagaimana
bagal,bagal
bagasi,bagasi
bagikan,bagi
bagian belakang,bagi belakang
bagian depan,bagi depan
membagi dua,bagi dua
membagi lagi,bagi lagi
bagian luar,bagi luar
bagian manset lengan kemeja,manset lengan
bah,bah
kebahagiaan,bahagia
bahan,bahan
bahan bakar,bahan bakar
belahan bumi,bahan bumi
bahan pelapis,bahan lap
bahan makanan,bahan makan
bahan tertawaan,bahan tertawa
bahari,bahari
membahas,bahas
bahasa,bahasa
bahasa daerah,bahasa daerah
bahasa sehari-hari,bahasa hari
bahasa yg aneh,bahasa aneh
berbahaya,bahaya
bahenol,seksi
bahu,bahu
baik,baik
baja,baja
bajak,bajak
